CATALOG_NBR;STRM;SESSION_CODE;CLASS_SECTION;SEQ;CLASS_EXAM_TYPE;DATE_HEURE_DEBUT;DATE_HEURE_FIN;FACILITY_ID;DESCR;STRM_ID
5355208;2101;P6;C01;      4; ;2010-05-18 08:30;2010-05-18 11:30;SCPO; ;2101P6
5355208;2101;P6;C01;      5; ;2010-05-25 08:30;2010-05-25 11:30;SCPO; ;2101P6
5355208;2101;P6;C01;      6; ;2010-06-01 08:30;2010-06-01 11:30;SCPO; ;2101P6
5355407;2101;P6;C01;      1; ;2010-04-26 08:30;2010-04-26 11:30;SSAU; ;2101P6
5355407;2101;P6;C01;      2; ;2010-05-03 08:30;2010-05-03 11:30;SSAU; ;2101P6
5355407;2101;P6;C01;      3; ;2010-05-10 08:30;2010-05-10 11:30;SSAU; ;2101P6
5355407;2101;P6;C01;      4; ;2010-05-17 08:30;2010-05-17 11:30;SSAU; ;2101P6
5355407;2101;P6;C01;      5; ;2010-05-24 08:30;2010-05-24 11:30;SSAU; ;2101P6
5355407;2101;P6;C01;      6; ;2010-05-31 08:30;2010-05-31 11:30;SSAU; ;2101P6
5355503;2101;P5;A01;      1; ;2010-03-10 08:30;2010-03-10 11:30;MHUS; ;2101P5
5355503;2101;P5;A01;      1;FIN;2010-04-21 08:30;2010-04-21 11:30; ; ;2101P5
5355503;2101;P5;A01;      2; ;2010-03-17 08:30;2010-03-17 11:30;MHUS; ;2101P5
5355503;2101;P5;A01;      3; ;2010-03-24 08:30;2010-03-24 11:30;MHUS; ;2101P5
5355503;2101;P5;A01;      4; ;2010-03-31 08:30;2010-03-31 11:30;MHUS; ;2101P5
5355503;2101;P5;A01;      5; ;2010-04-07 08:30;2010-04-07 11:30;MHUS; ;2101P5
5355503;2101;P5;A01;      6; ;2010-04-14 08:30;2010-04-14 11:30;MHUS; ;2101P5
5355503;2101;P5;DF5;      1;FIN;2010-04-21 08:30;2010-04-21 11:30; ; ;2101P5
5355702;2101;P5;A01;      1; ;2010-03-08 12:00;2010-03-08 15:00;OCGA; ;2101P5
5355702;2101;P5;A01;      1;FIN;2010-04-23 12:00;2010-04-23 15:00; ; ;2101P5
5355702;2101;P5;A01;      2; ;2010-03-15 12:00;2010-03-15 15:00;OCGA; ;2101P5
5355702;2101;P5;A01;      3; ;2010-03-22 12:00;2010-03-22 15:00;OCGA; ;2101P5
5355702;2101;P5;A01;      4; ;2010-03-29 12:00;2010-03-29 15:00;OCGA; ;2101P5
5355702;2101;P5;A01;      5; ;2010-04-12 12:00;2010-04-12 15:00;OCGA; ;2101P5
5355702;2101;P5;A01;      6; ;2010-04-19 12:00;2010-04-19 15:00;OCGA; ;2101P5
5355702;2101;P5;DF5;      1;FIN;2010-04-23 12:00;2010-04-23 15:00; ; ;2101P5
5356307;2101;P6;C01;      1; ;2010-04-26 12:00;2010-04-26 15:00;XCAN; ;2101P6
5356307;2101;P6;C01;      2; ;2010-05-03 12:00;2010-05-03 15:00;XCAN; ;2101P6
5356307;2101;P6;C01;      3; ;2010-05-10 12:00;2010-05-10 15:00;XCAN; ;2101P6
5356307;2101;P6;C01;      4; ;2010-05-17 12:00;2010-05-17 15:00;XCAN; ;2101P6
5356307;2101;P6;C01;      5; ;2010-05-24 12:00;2010-05-24 15:00;XCAN; ;2101P6
5356307;2101;P6;C01;      6; ;2010-05-31 12:00;2010-05-31 15:00;XCAN; ;2101P6
5368009;2101;P6;C01;      1; ;2010-04-27 12:00;2010-04-27 15:00;SCPO; ;2101P6
5368009;2101;P6;C01;      1;FIN;2010-06-08 12:00;2010-06-08 15:00; ; ;2101P6
5368009;2101;P6;C01;      2; ;2010-05-04 12:00;2010-05-04 15:00;SCPO; ;2101P6
5368009;2101;P6;C01;      3; ;2010-05-11 12:00;2010-05-11 15:00;SCPO; ;2101P6
5368009;2101;P6;C01;      4; ;2010-05-18 12:00;2010-05-18 15:00;SCPO; ;2101P6
5368009;2101;P6;C01;      5; ;2010-05-25 12:00;2010-05-25 15:00;SCPO; ;2101P6
5368009;2101;P6;C01;      6; ;2010-06-01 12:00;2010-06-01 15:00;SCPO; ;2101P6
5368009;2101;P6;DF6;      1;FIN;2010-06-08 12:00;2010-06-08 15:00; ; ;2101P6
5368302;2101;P5;A01;      1; ;2010-03-11 08:30;2010-03-11 11:30;MHUS; ;2101P5
5368302;2101;P5;A01;      1;FIN;2010-04-22 08:30;2010-04-22 11:30; ; ;2101P5
5368302;2101;P5;A01;      2; ;2010-03-18 08:30;2010-03-18 11:30;MHUS; ;2101P5
5368302;2101;P5;A01;      3; ;2010-03-25 08:30;2010-03-25 11:30;MHUS; ;2101P5
5368302;2101;P5;A01;      4; ;2010-04-01 08:30;2010-04-01 11:30;MHUS; ;2101P5
5368302;2101;P5;A01;      5; ;2010-04-08 08:30;2010-04-08 11:30;MHUS; ;2101P5
5368302;2101;P5;A01;      6; ;2010-04-15 08:30;2010-04-15 11:30;MHUS; ;2101P5
5368302;2101;P5;DF5;      1;FIN;2010-04-22 08:30;2010-04-22 11:30; ; ;2101P5
5370302;2101;P6;DF6;      1;FIN;2010-06-12 09:00;2010-06-12 12:00; ; ;2101P6
5370302;2101;P6;X01;      1; ;2010-04-27 18:45;2010-04-27 21:45;SLIF; ;2101P6
5370302;2101;P6;X01;      1;FIN;2010-06-12 09:00;2010-06-12 12:00; ; ;2101P6
5370302;2101;P6;X01;      2; ;2010-05-04 18:45;2010-05-04 21:45;SLIF; ;2101P6
5370302;2101;P6;X01;      3; ;2010-05-11 18:45;2010-05-11 21:45;SLIF; ;2101P6
5370302;2101;P6;X01;      4; ;2010-05-18 18:45;2010-05-18 21:45;SLIF; ;2101P6
5370302;2101;P6;X01;      5; ;2010-05-25 18:45;2010-05-25 21:45;SLIF; ;2101P6
5370302;2101;P6;X01;      6; ;2010-06-01 18:45;2010-06-01 21:45;SLIF; ;2101P6
5371207;2102;P7;C01;      1; ;2010-06-14 08:30;2010-06-14 18:00; ; ;2102P7
5371207;2102;P7;C01;      2; ;2010-06-15 08:30;2010-06-15 18:00; ; ;2102P7
5371207;2102;P7;C01;      3; ;2010-06-16 08:30;2010-06-16 18:00; ; ;2102P7
5371207;2102;P7;C01;      4; ;2010-06-17 08:30;2010-06-17 18:00; ; ;2102P7
5371207;2102;P7;C01;      5; ;2010-06-18 08:30;2010-06-18 18:00; ; ;2102P7
5371207;2102;P7;C01;      6; ;2010-06-21 08:30;2010-06-21 18:00; ; ;2102P7
5371207;2102;P7;C01;      7; ;2010-06-22 08:30;2010-06-22 18:00; ; ;2102P7
5371207;2102;P7;C01;      8; ;2010-06-23 08:30;2010-06-23 18:00; ; ;2102P7
5371207;2102;P7;C01;      9; ;2010-06-25 08:30;2010-06-25 18:00; ; ;2102P7
5371207;2102;P7;C01;     10; ;2010-06-28 08:30;2010-06-28 18:00; ; ;2102P7
5371207;2102;P7;C01;     11; ;2010-06-29 08:30;2010-06-29 18:00; ; ;2102P7
5371207;2102;P7;C01;     12; ;2010-06-30 08:30;2010-06-30 18:00; ; ;2102P7
5371307;2101;P5;A01;      1; ;2010-03-09 08:30;2010-03-09 11:30;SLIF; ;2101P5
5371307;2101;P5;A01;      1;FIN;2010-04-16 08:00;2010-04-16 18:00; ; ;2101P5
5371307;2101;P5;A01;      2; ;2010-03-16 08:30;2010-03-16 11:30;SLIF; ;2101P5
5371307;2101;P5;A01;      3; ;2010-03-23 08:30;2010-03-23 11:30;SLIF; ;2101P5
5371307;2101;P5;A01;      4; ;2010-03-30 08:30;2010-03-30 11:30;SLIF; ;2101P5
5371307;2101;P5;A01;      5; ;2010-04-06 08:30;2010-04-06 11:30;SLIF; ;2101P5
5371307;2101;P5;A01;      6; ;2010-04-13 08:30;2010-04-13 11:30;SLIF; ;2101P5
5371307;2101;P5;DF5;      1;FIN;2010-04-16 08:00;2010-04-16 18:00; ; ;2101P5
5371307;2101;P5;V01;      1; ;2010-03-09 18:45;2010-03-09 21:45;HDES; ;2101P5
5371307;2101;P5;V01;      1;FIN;2010-04-16 08:00;2010-04-16 18:00; ; ;2101P5
5371307;2101;P5;V01;      2; ;2010-03-16 18:45;2010-03-16 21:45;HDES; ;2101P5
5371307;2101;P5;V01;      3; ;2010-03-23 18:45;2010-03-23 21:45;HDES; ;2101P5
5371307;2101;P5;V01;      4; ;2010-03-30 18:45;2010-03-30 21:45;HDES; ;2101P5
5371307;2101;P5;V01;      5; ;2010-04-06 18:45;2010-04-06 21:45;HDES; ;2101P5
5371307;2101;P5;V01;      6; ;2010-04-13 18:45;2010-04-13 21:45;HDES; ;2101P5
5371507;2101;P5;DF5;      1;FIN;2010-04-21 18:45;2010-04-21 21:45; ; ;2101P5
5371507;2101;P5;V01;      1; ;2010-03-10 18:45;2010-03-10 21:45;SLIF; ;2101P5
5371507;2101;P5;V01;      1;FIN;2010-04-21 18:45;2010-04-21 21:45; ; ;2101P5
5371507;2101;P5;V01;      2; ;2010-03-17 18:45;2010-03-17 21:45;SLIF; ;2101P5
5371507;2101;P5;V01;      3; ;2010-03-24 18:45;2010-03-24 21:45;SLIF; ;2101P5
5371507;2101;P5;V01;      4; ;2010-03-31 18:45;2010-03-31 21:45;SLIF; ;2101P5
5371507;2101;P5;V01;      5; ;2010-04-07 18:45;2010-04-07 21:45;SLIF; ;2101P5
5371507;2101;P5;V01;      6; ;2010-04-14 18:45;2010-04-14 21:45;SLIF; ;2101P5
5375302;2101;P6;C01;      1; ;2010-04-28 12:00;2010-04-28 15:00;SLIF; ;2101P6
5375302;2101;P6;C01;      1;FIN;2010-06-12 09:00;2010-06-12 12:00; ; ;2101P6
5375302;2101;P6;C01;      2; ;2010-05-05 12:00;2010-05-05 15:00;SLIF; ;2101P6
5375302;2101;P6;C01;      3; ;2010-05-12 12:00;2010-05-12 15:00;SLIF; ;2101P6
5375302;2101;P6;C01;      4; ;2010-05-19 12:00;2010-05-19 15:00;SLIF; ;2101P6
5375302;2101;P6;C01;      5; ;2010-05-26 12:00;2010-05-26 15:00;SLIF; ;2101P6
5375302;2101;P6;C01;      6; ;2010-06-02 12:00;2010-06-02 15:00;SLIF; ;2101P6
5375302;2101;P6;DF6;      1;FIN;2010-06-12 09:00;2010-06-12 12:00; ; ;2101P6
5375908;2101;P6;C01;      1; ;2010-04-27 15:30;2010-04-27 18:30;SCPO; ;2101P6
5375908;2101;P6;C01;      1;FIN;2010-06-08 15:30;2010-06-08 18:30; ; ;2101P6
5375908;2101;P6;C01;      2; ;2010-05-04 15:30;2010-05-04 18:30;SCPO; ;2101P6
5375908;2101;P6;C01;      3; ;2010-05-11 15:30;2010-05-11 18:30;SCPO; ;2101P6
5375908;2101;P6;C01;      4; ;2010-05-18 15:30;2010-05-18 18:30;SCPO; ;2101P6
5375908;2101;P6;C01;      5; ;2010-05-25 15:30;2010-05-25 18:30;SCPO; ;2101P6
5375908;2101;P6;C01;      6; ;2010-06-01 15:30;2010-06-01 18:30;SCPO; ;2101P6
5375908;2101;P6;DF6;      1;FIN;2010-06-08 15:30;2010-06-08 18:30; ; ;2101P6
5377003;2101;P6;DF6;      1;FIN;2010-06-10 18:45;2010-06-10 21:45; ; ;2101P6
5377003;2101;P6;X01;      1; ;2010-04-29 18:45;2010-04-29 21:45;HDES; ;2101P6
5377003;2101;P6;X01;      1;FIN;2010-06-10 18:45;2010-06-10 21:45; ; ;2101P6
5377003;2101;P6;X01;      2; ;2010-05-06 18:45;2010-05-06 21:45;HDES; ;2101P6
5377003;2101;P6;X01;      3; ;2010-05-20 18:45;2010-05-20 21:45;HDES; ;2101P6
5377003;2101;P6;X01;      4; ;2010-05-27 18:45;2010-05-27 21:45;HDES; ;2101P6
5377003;2101;P6;X01;      5; ;2010-06-03 18:45;2010-06-03 21:45;HDES; ;2101P6
5377003;2101;P6;X01;      6; ;2010-06-07 18:45;2010-06-07 21:45;HDES; ;2101P6
5380202;2101;P5;DF5;      1;FIN;2010-04-23 18:45;2010-04-23 20:45; ; ;2101P5
5380202;2101;P5;F02;      1; ;2010-03-27 08:30;2010-03-27 12:30;HDES; ;2101P5
5380202;2101;P5;F02;      2; ;2010-03-27 13:30;2010-03-27 17:30;HDES; ;2101P5
5380202;2101;P5;F02;      3; ;2010-04-10 08:30;2010-04-10 12:30;HDES; ;2101P5
5380202;2101;P5;F02;      4; ;2010-04-10 13:30;2010-04-10 17:30;HDES; ;2101P5
5380202;2101;P5;F02;      5; ;2010-04-24 08:30;2010-04-24 12:30;HDES; ;2101P5
5380202;2101;P5;F02;      6; ;2010-04-24 13:30;2010-04-24 17:30;HDES; ;2101P5
5380202;2101;P5;V01;      1; ;2010-03-08 18:45;2010-03-08 21:45;SSAU; ;2101P5
5380202;2101;P5;V01;      1;FIN;2010-04-23 18:45;2010-04-23 20:45; ; ;2101P5
5380202;2101;P5;V01;      2; ;2010-03-15 18:45;2010-03-15 21:45;SSAU; ;2101P5
5380202;2101;P5;V01;      3; ;2010-03-22 18:45;2010-03-22 21:45;SSAU; ;2101P5
5380202;2101;P5;V01;      4; ;2010-03-29 18:45;2010-03-29 21:45;SSAU; ;2101P5
5380202;2101;P5;V01;      5; ;2010-04-12 18:45;2010-04-12 21:45;SSAU; ;2101P5
5380202;2101;P5;V01;      6; ;2010-04-19 18:45;2010-04-19 21:45;SSAU; ;2101P5
5381302;2093;P1;DF1;      1;FIN;2009-10-11 13:30;2009-10-11 15:30; ; ;2093P1
5381302;2093;P1;F10;      1; ;2009-09-12 08:30;2009-09-12 12:30;MHUS; ;2093P1
5381302;2093;P1;F10;      1;FIN;2009-10-10 13:30;2009-10-10 15:30;GPAR;TOUS;2093P1
5381302;2093;P1;F10;      2; ;2009-09-12 13:30;2009-09-12 17:30;MHUS; ;2093P1
5381302;2093;P1;F10;      3; ;2009-09-26 08:30;2009-09-26 12:30;MHUS; ;2093P1
5381302;2093;P1;F10;      4; ;2009-09-26 13:30;2009-09-26 17:30;MHUS; ;2093P1
5381302;2093;P1;F10;      5; ;2009-10-10 08:30;2009-10-10 12:30;MHUS; ;2093P1
5381302;2101;P5;A01;      1; ;2010-03-10 12:00;2010-03-10 15:00;HDES; ;2101P5
5381302;2101;P5;A01;      1;FIN;2010-04-21 12:00;2010-04-21 15:00; ; ;2101P5
5381302;2101;P5;A01;      2; ;2010-03-17 12:00;2010-03-17 15:00;HDES; ;2101P5
5381302;2101;P5;A01;      3; ;2010-03-24 12:00;2010-03-24 15:00;HDES; ;2101P5
5381302;2101;P5;A01;      4; ;2010-03-26 12:00;2010-03-26 15:00;HDES; ;2101P5
5381302;2101;P5;A01;      5; ;2010-04-07 12:00;2010-04-07 15:00;HDES; ;2101P5
5381302;2101;P5;A01;      6; ;2010-04-14 12:00;2010-04-14 15:00;HDES; ;2101P5
5381302;2101;P5;DF5;      1;FIN;2010-04-21 12:00;2010-04-21 15:00; ; ;2101P5
5383005;2101;P6;F02;      1; ;2010-05-16 08:30;2010-05-16 12:30;HDES; ;2101P6
5383005;2101;P6;F02;      2; ;2010-05-16 13:30;2010-05-16 17:30;HDES; ;2101P6
5383005;2101;P6;F02;      3; ;2010-05-30 08:30;2010-05-30 12:30;HDES; ;2101P6
5383005;2101;P6;F02;      4; ;2010-05-30 13:30;2010-05-30 17:30;HDES; ;2101P6
5383005;2101;P6;F02;      5; ;2010-06-13 08:30;2010-06-13 12:30;HDES; ;2101P6
5383005;2101;P6;F02;      6; ;2010-06-13 13:30;2010-06-13 17:30;HDES; ;2101P6
5385008;2101;P5;A01;      1; ;2010-03-08 08:30;2010-03-08 11:30;MHUS; ;2101P5
5385008;2101;P5;A01;      2; ;2010-03-15 08:30;2010-03-15 11:30;MHUS; ;2101P5
5385008;2101;P5;A01;      3; ;2010-03-22 08:30;2010-03-22 11:30;MHUS; ;2101P5
5385008;2101;P5;A01;      4; ;2010-03-29 08:30;2010-03-29 11:30;MHUS; ;2101P5
5385008;2101;P5;A01;      5; ;2010-04-12 08:30;2010-04-12 11:30;MHUS; ;2101P5
5385008;2101;P5;A01;      6; ;2010-04-19 08:30;2010-04-19 11:30;MHUS; ;2101P5
5385408;2101;P5;A01;      1; ;2010-03-09 08:30;2010-03-09 11:30;OCGA; ;2101P5
5385408;2101;P5;A01;      1;FIN;2010-04-24 13:30;2010-04-24 16:30; ; ;2101P5
5385408;2101;P5;A01;      2; ;2010-03-16 08:30;2010-03-16 11:30;OCGA; ;2101P5
5385408;2101;P5;A01;      3; ;2010-03-23 08:30;2010-03-23 11:30;OCGA; ;2101P5
5385408;2101;P5;A01;      4; ;2010-03-30 08:30;2010-03-30 11:30;OCGA; ;2101P5
5385408;2101;P5;A01;      5; ;2010-04-06 08:30;2010-04-06 11:30;OCGA; ;2101P5
5385408;2101;P5;A01;      6; ;2010-04-13 08:30;2010-04-13 11:30;OCGA; ;2101P5
5385408;2101;P5;B01;      1; ;2010-03-11 08:30;2010-03-11 11:30;OCGA; ;2101P5
5385408;2101;P5;B01;      1;FIN;2010-04-24 13:30;2010-04-24 16:30; ; ;2101P5
5385408;2101;P5;B01;      2; ;2010-03-18 08:30;2010-03-18 11:30;OCGA; ;2101P5
5385408;2101;P5;B01;      3; ;2010-03-25 08:30;2010-03-25 11:30;OCGA; ;2101P5
5385408;2101;P5;B01;      4; ;2010-04-01 08:30;2010-04-01 11:30;OCGA; ;2101P5
5385408;2101;P5;B01;      5; ;2010-04-08 08:30;2010-04-08 11:30;OCGA; ;2101P5
5385408;2101;P5;B01;      6; ;2010-04-15 08:30;2010-04-15 11:30;OCGA; ;2101P5
5385408;2101;P5;DF5;      1;FIN;2010-04-24 13:30;2010-04-24 16:30; ; ;2101P5
5386302;2101;P6;C01;      1; ;2010-04-26 15:30;2010-04-26 18:30;SCPO; ;2101P6
5386302;2101;P6;C01;      1;FIN;2010-06-07 15:30;2010-06-07 18:30; ; ;2101P6
5386302;2101;P6;C01;      2; ;2010-05-03 15:30;2010-05-03 18:30;SCPO; ;2101P6
5386302;2101;P6;C01;      3; ;2010-05-10 15:30;2010-05-10 18:30;SCPO; ;2101P6
5386302;2101;P6;C01;      4; ;2010-05-17 15:30;2010-05-17 18:30;SCPO; ;2101P6
5386302;2101;P6;C01;      5; ;2010-05-24 15:30;2010-05-24 18:30;SCPO; ;2101P6
5386302;2101;P6;C01;      6; ;2010-05-31 15:30;2010-05-31 18:30;SCPO; ;2101P6
5386302;2101;P6;DF6;      1;FIN;2010-06-07 15:30;2010-06-07 18:30; ; ;2101P6
5388002;2101;P6;C01;      1; ;2010-04-29 15:30;2010-04-29 18:30;HDES; ;2101P6
5388002;2101;P6;C01;      1;FIN;2010-06-11 18:45;2010-06-11 21:45; ; ;2101P6
5388002;2101;P6;C01;      2; ;2010-05-06 15:30;2010-05-06 18:30;HDES; ;2101P6
5388002;2101;P6;C01;      3; ;2010-05-20 15:30;2010-05-20 18:30;HDES; ;2101P6
5388002;2101;P6;C01;      4; ;2010-05-27 15:30;2010-05-27 18:30;HDES; ;2101P6
5388002;2101;P6;C01;      5; ;2010-06-03 15:30;2010-06-03 18:30;HDES; ;2101P6
5388002;2101;P6;C01;      6; ;2010-06-07 01:53;2010-06-07 18:30;HDES; ;2101P6
5388002;2101;P6;DF6;      1;FIN;2010-06-11 18:45;2010-06-11 21:45; ; ;2101P6
5388202;2101;P6;C01;      1; ;2010-04-29 08:30;2010-04-29 11:30;HDES; ;2101P6
5388202;2101;P6;C01;      2; ;2010-05-06 08:30;2010-05-06 11:30;HDES; ;2101P6
5388202;2101;P6;C01;      3; ;2010-05-20 08:30;2010-05-20 11:30;HDES; ;2101P6
5388202;2101;P6;C01;      4; ;2010-05-27 08:30;2010-05-27 11:30;HDES; ;2101P6
5388202;2101;P6;C01;      5; ;2010-06-03 08:30;2010-06-03 11:30;HDES; ;2101P6
5388202;2101;P6;C01;      6; ;2010-06-07 08:30;2010-06-07 11:30;HDES; ;2101P6
5400108;2093;P1;S01;      1; ;2009-08-31 18:45;2009-08-31 21:45;OCGA; ;2093P1
5400108;2093;P1;S01;      2; ;2009-09-11 18:45;2009-09-11 21:45;OCGA; ;2093P1
5400108;2093;P1;S01;      3; ;2009-09-14 18:45;2009-09-14 21:45;OCGA; ;2093P1
5400108;2093;P1;S01;      4; ;2009-09-21 18:45;2009-09-21 21:45;OCGA; ;2093P1
5400108;2093;P1;S01;      5; ;2009-09-28 18:45;2009-09-28 21:45;OCGA; ;2093P1
5400108;2093;P1;S01;      6; ;2009-10-05 18:45;2009-10-05 21:45;OCGA; ;2093P1
5400108;2101;P4;S01;      1; ;2010-01-28 18:45;2010-01-28 21:45;OCGA; ;2101P4
5400108;2101;P4;S01;      2; ;2010-01-29 18:45;2010-01-29 21:45;OCGA; ;2101P4
5400108;2101;P4;S01;      3; ;2010-02-04 18:45;2010-02-04 21:45;OCGA; ;2101P4
5400108;2101;P4;S01;      4; ;2010-02-11 18:45;2010-02-11 21:45;OCGA; ;2101P4
5400108;2101;P4;S01;      5; ;2010-02-18 18:45;2010-02-18 21:45;OCGA; ;2101P4
5400108;2101;P4;S01;      6; ;2010-02-19 18:45;2010-02-19 21:45;OCGA; ;2101P4
5400108;2102;P9;A01;      1; ;2010-08-09 15:30;2010-08-09 18:30; ; ;2102P9
5400108;2102;P9;A01;      2; ;2010-08-11 15:30;2010-08-11 18:30; ; ;2102P9
5400108;2102;P9;A01;      3; ;2010-08-16 15:30;2010-08-16 18:30; ; ;2102P9
5400108;2102;P9;A01;      4; ;2010-08-18 15:30;2010-08-18 18:30; ; ;2102P9
5400108;2102;P9;A01;      5; ;2010-08-23 15:30;2010-08-23 18:30; ; ;2102P9
5400108;2102;P9;A01;      6; ;2010-08-25 15:30;2010-08-25 18:30; ; ;2102P9
5405108;2102;P9;A01;      1; ;2010-08-09 08:30;2010-08-09 11:30; ; ;2102P9
5405108;2102;P9;A01;      2; ;2010-08-11 08:30;2010-08-11 11:30; ; ;2102P9
5405108;2102;P9;A01;      3; ;2010-08-16 08:30;2010-08-16 11:30; ; ;2102P9
5405108;2102;P9;A01;      4; ;2010-08-18 08:30;2010-08-18 11:30; ; ;2102P9
5405108;2102;P9;A01;      5; ;2010-08-23 08:30;2010-08-23 11:30; ; ;2102P9
5405108;2102;P9;A01;      6; ;2010-08-25 08:30;2010-08-25 11:30; ; ;2102P9
5411008;2102;P9;A01;      1; ;2010-08-10 15:30;2010-08-10 18:30; ; ;2102P9
5411008;2102;P9;A01;      2; ;2010-08-12 15:30;2010-08-12 18:30; ; ;2102P9
5411008;2102;P9;A01;      3; ;2010-08-17 15:30;2010-08-17 18:30; ; ;2102P9
5411008;2102;P9;A01;      4; ;2010-08-19 15:30;2010-08-19 18:30; ; ;2102P9
5411008;2102;P9;A01;      5; ;2010-08-24 15:30;2010-08-24 18:30; ; ;2102P9
5411008;2102;P9;A01;      6; ;2010-08-26 15:30;2010-08-26 18:30; ; ;2102P9
5416008;2102;P9;A01;      1; ;2010-08-10 08:30;2010-08-10 11:30; ; ;2102P9
5416008;2102;P9;A01;      2; ;2010-08-12 08:30;2010-08-12 11:30; ; ;2102P9
5416008;2102;P9;A01;      3; ;2010-08-17 08:30;2010-08-17 11:30; ; ;2102P9
5416008;2102;P9;A01;      4; ;2010-08-19 08:30;2010-08-19 11:30; ; ;2102P9
5416008;2102;P9;A01;      5; ;2010-08-24 08:30;2010-08-24 11:30; ; ;2102P9
5416008;2102;P9;A01;      6; ;2010-08-26 08:30;2010-08-26 11:30; ; ;2102P9
5441508;2101;P4;S01;      1; ;2010-01-18 18:45;2010-01-18 21:45;HDES; ;2101P4
5441508;2101;P4;S01;      2; ;2010-01-25 18:45;2010-01-25 21:45;HDES; ;2101P4
5441508;2101;P4;S01;      3; ;2010-02-01 18:45;2010-02-01 21:45;HDES; ;2101P4
5441508;2101;P4;S01;      4; ;2010-02-08 18:45;2010-02-08 21:45;HDES; ;2101P4
5441508;2101;P4;S01;      5; ;2010-02-15 18:45;2010-02-15 21:45;HDES; ;2101P4
5441508;2101;P4;S01;      6; ;2010-02-22 18:45;2010-02-22 21:45;HDES; ;2101P4
5441508;2102;P9;A01;      1; ;2010-08-09 08:30;2010-08-09 11:30; ; ;2102P9
5441508;2102;P9;A01;      2; ;2010-08-11 08:30;2010-08-11 11:30; ; ;2102P9
5441508;2102;P9;A01;      3; ;2010-08-16 08:30;2010-08-16 11:30; ; ;2102P9
5441508;2102;P9;A01;      4; ;2010-08-18 08:30;2010-08-18 11:30; ; ;2102P9
5441508;2102;P9;A01;      5; ;2010-08-23 08:30;2010-08-23 11:30; ; ;2102P9
5441508;2102;P9;A01;      6; ;2010-08-25 08:30;2010-08-25 11:30; ; ;2102P9
5442609;2101;P6;X01;      1; ;2010-04-29 18:45;2010-04-29 21:45;XCAN; ;2101P6
5442609;2101;P6;X01;      2; ;2010-05-06 18:45;2010-05-06 21:45;XCAN; ;2101P6
5442609;2101;P6;X01;      3; ;2010-05-13 18:45;2010-05-13 21:45;XCAN; ;2101P6
5442609;2101;P6;X01;      4; ;2010-05-20 18:45;2010-05-20 21:45;XCAN; ;2101P6
5442609;2101;P6;X01;      5; ;2010-05-27 18:45;2010-05-27 21:45;XCAN; ;2101P6
5442609;2101;P6;X01;      6; ;2010-06-03 18:45;2010-06-03 21:45;XCAN; ;2101P6
5443008;2102;P9;A01;      1; ;2010-08-10 08:30;2010-08-10 11:30; ; ;2102P9
5443008;2102;P9;A01;      2; ;2010-08-12 08:30;2010-08-12 11:30; ; ;2102P9
5443008;2102;P9;A01;      3; ;2010-08-17 08:30;2010-08-17 11:30; ; ;2102P9
5443008;2102;P9;A01;      4; ;2010-08-19 08:30;2010-08-19 11:30; ; ;2102P9
5443008;2102;P9;A01;      5; ;2010-08-24 08:30;2010-08-24 11:30; ; ;2102P9
5443008;2102;P9;A01;      6; ;2010-08-26 08:30;2010-08-26 11:30; ; ;2102P9
5446508;2102;P9;A01;      1; ;2010-08-09 15:30;2010-08-09 18:30; ; ;2102P9
5446508;2102;P9;A01;      2; ;2010-08-11 15:30;2010-08-11 18:30; ; ;2102P9
5446508;2102;P9;A01;      3; ;2010-08-16 15:30;2010-08-16 18:30; ; ;2102P9
5446508;2102;P9;A01;      4; ;2010-08-18 15:30;2010-08-18 18:30; ; ;2102P9
5446508;2102;P9;A01;      5; ;2010-08-23 15:30;2010-08-23 18:30; ; ;2102P9
5446508;2102;P9;A01;      6; ;2010-08-25 15:30;2010-08-25 18:30; ; ;2102P9
5448008;2102;P9;A01;      1; ;2010-08-10 15:30;2010-08-10 18:30; ; ;2102P9
5448008;2102;P9;A01;      2; ;2010-08-12 15:30;2010-08-12 18:30; ; ;2102P9
5448008;2102;P9;A01;      3; ;2010-08-17 15:30;2010-08-17 18:30; ; ;2102P9
5448008;2102;P9;A01;      4; ;2010-08-19 15:30;2010-08-19 18:30; ; ;2102P9
5448008;2102;P9;A01;      5; ;2010-08-24 15:30;2010-08-24 18:30; ; ;2102P9
5448008;2102;P9;A01;      6; ;2010-08-26 15:30;2010-08-26 18:30; ; ;2102P9
5450008;2101;P4;T01;      1; ;2010-01-19 18:45;2010-01-19 21:45;SCPO; ;2101P4
5450008;2101;P4;T01;      2; ;2010-01-26 18:45;2010-01-26 21:45;SCPO; ;2101P4
5450008;2101;P4;T01;      3; ;2010-02-02 18:45;2010-02-02 21:45;SCPO; ;2101P4
5450008;2101;P4;T01;      4; ;2010-02-09 18:45;2010-02-09 21:45;SCPO; ;2101P4
5450008;2101;P4;T01;      5; ;2010-02-16 18:45;2010-02-16 21:45;SCPO; ;2101P4
5450008;2101;P4;T01;      6; ;2010-02-23 18:45;2010-02-23 21:45;SCPO; ;2101P4
5455008;2102;P9;A01;      1; ;2010-08-09 12:00;2010-08-09 15:00; ; ;2102P9
5455008;2102;P9;A01;      2; ;2010-08-11 12:00;2010-08-11 15:00; ; ;2102P9
